ID,localidad,Sexo,ID_largo,fecha,movimiento,level_2,0,minutos
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,63,0 days 00:12:19.141000,12.316666666666666
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,69,0 days 00:13:06.838000,13.1
360,San Cristobal,Mujeres,ID03150120180360,2021-05-24,WALKING,182,0 days 00:43:03.886000,43.05
360,San Cristobal,Mujeres,ID03150120180360,2021-05-25,IN_VEHICLE,140,0 days 00:07:26.860000,7.433333333333334
360,San Cristobal,Mujeres,ID03150120180360,2021-05-25,IN_VEHICLE,142,0 days 00:07:15.032000,7.25
360,San Cristobal,Mujeres,ID03150120180360,2021-05-25,IN_VEHICLE,152,0 days 00:08:15.284000,8.25
360,San Cristobal,Mujeres,ID03150120180360,2021-05-25,IN_VEHICLE,49,0 days 00:12:36.072000,12.6
360,San Cristobal,Mujeres,ID03150120180360,2021-05-25,IN_VEHICLE,69,0 days 00:09:33.353000,9.55
360,San Cristobal,Mujeres,ID03150120180360,2021-05-25,IN_VEHICLE,70,0 days 00:10:01.974000,10.016666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-25,IN_VEHICLE,83,0 days 00:05:14.179000,5.233333333333333
