localidad,Sexo,movimiento,ID,fecha_inicio_viaje,tiempo_minutos
San Cristobal,Mujeres,WALKING,552,2019-10-18,6.533333333333333
San Cristobal,Mujeres,WALKING,552,2019-10-18,3.333333333333333
San Cristobal,Mujeres,WALKING,552,2019-10-18,14.1
San Cristobal,Mujeres,WALKING,552,2019-10-18,4.133333333333334
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-18,9.816666666666666
San Cristobal,Mujeres,ON_BICYCLE,552,2019-10-18,4.7
San Cristobal,Mujeres,WALKING,552,2019-10-18,9.016666666666667
San Cristobal,Mujeres,WALKING,552,2019-10-18,14.416666666666666
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-18,4.433333333333334
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-18,28.3
San Cristobal,Mujeres,WALKING,552,2019-10-18,7.45
San Cristobal,Mujeres,WALKING,552,2019-10-18,5.033333333333333
San Cristobal,Mujeres,WALKING,552,2019-10-18,1.8333333333333333
San Cristobal,Mujeres,WALKING,552,2019-10-19,0.9
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-19,26.55
San Cristobal,Mujeres,WALKING,552,2019-10-19,1.1666666666666667
San Cristobal,Mujeres,ON_BICYCLE,552,2019-10-19,1.2166666666666666
San Cristobal,Mujeres,ON_BICYCLE,552,2019-10-19,8.183333333333334
San Cristobal,Mujeres,WALKING,552,2019-10-19,1.7166666666666666
San Cristobal,Mujeres,WALKING,552,2019-10-19,7.966666666666667
San Cristobal,Mujeres,WALKING,552,2019-10-19,1.3
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-19,1.9666666666666663
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-19,2.45
San Cristobal,Mujeres,WALKING,552,2019-10-19,2.15
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-19,4.883333333333334
San Cristobal,Mujeres,IN_VEHICLE,552,2019-10-19,4.216666666666667
San Cristobal,Mujeres,WALKING,552,2019-10-19,3.816666666666667
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,3.25
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,0.55
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,1.0666666666666669
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,1.0666666666666669
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,0.55
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,1.6333333333333333
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,1.65
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,0.5333333333333333
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,0.5166666666666667
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,3.2666666666666666
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,0.5333333333333333
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,1.0666666666666669
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,0.5333333333333333
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,1.0666666666666669
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,1.05
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,1.6333333333333333
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,0.55
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,0.5666666666666667
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,1.1166666666666667
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,0.55
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,1.1
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,2.1666666666666665
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,2.216666666666667
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,1.0666666666666669
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,0.5166666666666667
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,0.5333333333333333
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,0.5333333333333333
San Cristobal,Hombres,ON_BICYCLE,1554,2019-10-30,1.65
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-30,1.6
San Cristobal,Hombres,WALKING,1554,2019-10-30,1.3
San Cristobal,Hombres,WALKING,1554,2019-10-31,0.55
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-31,39.13333333333333
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-31,3.65
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-31,3.25
San Cristobal,Hombres,IN_VEHICLE,1554,2019-10-31,46.583333333333336
San Cristobal,Hombres,WALKING,1554,2019-10-31,0.5666666666666667
San Cristobal,Hombres,WALKING,1554,2019-11-01,0.5333333333333333
San Cristobal,Hombres,ON_BICYCLE,1554,2019-11-01,1.0666666666666669
San Cristobal,Hombres,ON_BICYCLE,1554,2019-11-01,0.5666666666666667
San Cristobal,Hombres,ON_BICYCLE,1554,2019-11-01,23.83333333333333
San Cristobal,Hombres,ON_BICYCLE,1554,2019-11-01,8.233333333333333
San Cristobal,Hombres,ON_BICYCLE,1554,2019-11-01,7.133333333333334
San Cristobal,Hombres,WALKING,1554,2019-11-01,0.5833333333333334
San Cristobal,Hombres,WALKING,1554,2019-11-03,0.5
San Cristobal,Hombres,WALKING,1554,2019-11-03,1.1
San Cristobal,Hombres,IN_VEHICLE,1554,2019-11-03,16.383333333333333
